user,time,tweet,latitude,longitude
HeartFanWI,Thu Mar 05 03:36:14 +0000 2015,"RT @steveweinstein: Pres Obama has a 50% approval rating right now, which is actually more like 62% when you consider the margin of intract",,
REMFan66,Thu Mar 05 03:36:14 +0000 2015,RT @BeanfromPa: #FergusonReport wish I could read Obama's email and see what jokes he makes about us christian white Devils but like Hillar,,
boo42OH,Thu Mar 05 03:36:13 +0000 2015,"Obama's ""free"" community college plan comes w/whopping $60 billion price tag!   What the heck, it's NOT OBAMAS MONEY! #tcot",,
JimmyCoyoteLoco,Thu Mar 05 03:36:12 +0000 2015,RT @retireleo: @JimmyCoyoteLoco @timj4him @sarobards @shelliecorreia @tims1955 @Enjoythesurf @gegco Jarrett is the 1 running the country no,,
ChrisH3778,Thu Mar 05 03:36:12 +0000 2015,RT @varepall: If Obama had a son he would look like Al Sharpton.,,
KarrattiPaul,Thu Mar 05 03:36:11 +0000 2015,RT @gb_ball: TYRANNY: Obama Unveils National ObamaLaw Plan http://t.co/AKRXJ0hARx via @dailycaller #ccot #pjnet,,
bettyrook,Thu Mar 05 03:36:11 +0000 2015,"RT @DineshDSouza: Where on earth could I have gotten the association of Obama with the ""cool man"" ghetto pose? http://t.co/VbABSlktw3",,
mannreagan,Thu Mar 05 03:36:11 +0000 2015,RT @AHMalcolm: How Netanyahu's Iran speech undermines Obama's deceitful deal http://t.co/J1KUDKA4EP #Israel #TCOT,,
chrisreed43,Thu Mar 05 03:36:10 +0000 2015,Obama said if he's not here he is on the golf course and he's going to pick up some fruit loops. http://t.co/sn4sb0P5Mq,,
emily_will08,Thu Mar 05 03:36:10 +0000 2015,Oh! and don't even get me started on obama!,42.24592197,-70.95225685
4_N_D_I2_3_W,Thu Mar 05 03:36:10 +0000 2015,RT @dangitobama: My iPhone charger isn't long enough for me to charge my phone and be comfortable at the same time. THANKS OBAMA,,
gamsaskill,Thu Mar 05 03:36:09 +0000 2015,RT @mattromney2016: if your a 90s kid at heart yes u guessed it obama taxed u for that too,,
MegHedges,Thu Mar 05 03:36:09 +0000 2015,RT @TrucksHorsesDog: Obama Iranian Negotiations FailWe must Stand United w/Israel Against Nuclear Threats #IStandWithIsrael @SenTedCruz ht,,
MormonRight,Thu Mar 05 03:36:09 +0000 2015,"RT @elizabeth27ann: @DailyCaller @ChooseToBFree GOOD! Never understood why he got it to begin with. I'm with @DaveDavidMiller, make #Obama ",,
ETERNALLI,Thu Mar 05 03:36:08 +0000 2015,RT @meforum: #Obama's claim today that #nuclear #irandeal extends #Irans  breakout time by a year is dead wrong.  http://t.co/xuqcoyuC9V,,
thedahlimmama,Thu Mar 05 03:36:07 +0000 2015,"RT @WhiteHouse: ""Every girl is precious. Every girl deserves an education."" President Obama: http://t.co/cEWIR52NSE #LetGirlsLearn http://",,
huttod50,Thu Mar 05 03:36:07 +0000 2015,RT @politsoutherner: Ted Cruz: GOP leadership planned to cave on Obamas illegal amnesty all along  The Right Scoop - http://t.co/gUsNd07k,,
MaaniMania,Thu Mar 05 03:36:06 +0000 2015,Message of the Leader of the Islamic Republic of Iranhttps://t.co/4emfJGcD5s#Letter4U#Letter4Youth#israel#Jerusalem#Zionism#Obama#NY,,
Oasis00000,Thu Mar 05 03:36:06 +0000 2015,"House Republicans who voted for the clean DHS spending bill, without blocking President Obama's (cont) http://t.co/K1ehnKeSPt",,
MormonRight,Thu Mar 05 03:36:05 +0000 2015,RT @DailyCaller: Nobel Peace Prize Committee OUSTS Chairman Who Crowned Obama With $1.4 Million Award  http://t.co/iQsi1le17M http://t.co/i,,
jonrcoz,Thu Mar 05 03:36:05 +0000 2015,@Leatherneck43 @seanhannity Do you mean like the Republicans who folded last Friday and yesterday to President Obama? #Oops,,
ChrisH3778,Thu Mar 05 03:36:04 +0000 2015,RT @davidjones720: Exclusive - Scott Walker Comes Out Against Boehners And McConnells Deal With Dems To Fund Obamas Amnesty -  http://t.,,
MaaniMania,Thu Mar 05 03:36:04 +0000 2015,Message of the Leader of the Islamic Republic of Iranhttps://t.co/k4tkSoQDnh#letter4u#letter4youth#Obama#us#leader#USA#USAnew,,
MaaniMania,Thu Mar 05 03:36:03 +0000 2015,Message of the Leader of the Islamic Republic of Iranhttps://t.co/k4tkSoQDnh#letter4u#letter4youth#Obama#washingtontimes#NPRnews,,
VickNasty16,Thu Mar 05 03:36:03 +0000 2015,Obama been shooting fadeaway a from half court since day 1,,
thebeaarevalo,Thu Mar 05 03:36:02 +0000 2015,RT @daniel_sharman: I want a lover to look at me the way Joe Biden looks at the back of President Obama's head,,
dnberning,Thu Mar 05 03:36:02 +0000 2015,RT @HosamDakhakhni: @LeahR77 listen OBAMA is the secret head of ISIS,,
WBst4S,Thu Mar 05 03:36:02 +0000 2015,#TrammellCrowPark State of NC like GA refuses to release the Court Transcripts. *Pres Obama MUST enforce the Constit http://t.co/TboAdjewil,,
WhatsBst4S,Thu Mar 05 03:36:02 +0000 2015,#Academy State of NC like GA refuses to release the Court Transcripts. *Pres Obama MUST enforce the Constitution http://t.co/PnEN8FFZMR,,
NJMike319,Thu Mar 05 03:36:01 +0000 2015,RT @NaughtyBeyotch: Obama says AR-15 ammo ban will save cops' lives #2A #BlueLivesMatter - Allen West Republic http://t.co/gsISXUMNeD http:,,
RyanSB_,Thu Mar 05 03:36:01 +0000 2015,Senate fails to override Obama's veto of Keystone XL approval - The Union Leader http://t.co/MpmX0bxrRt,,
kimbonilla__,Thu Mar 05 03:36:01 +0000 2015,"Obama went to El Salvador, do you think he meet my father ????? http://t.co/q6BHnW8YCJ",,
frydguy,Thu Mar 05 03:36:01 +0000 2015,RT @seanhannity: @LunaVeg87: Do you have your knee pads ready? Or did you wear them out yesterday from the #NetanyahuSpeech? YOU R PROJEC,,
aboutfedup65,Thu Mar 05 03:36:01 +0000 2015,"@FoxNews If the major news stations  won't report the truth about Obama, why not use the internet, YouTube, Facebook, to spread the FACTS?",,
rubilu_,Thu Mar 05 03:36:00 +0000 2015,Obama remix of uptown funk... Noooo lmao ,,
SpectrePilot,Thu Mar 05 03:36:00 +0000 2015,"RT @LindaSuhler: Obama Lied, Our Health Plans Died#ObamaCare: Not Just A Bad Idea--It's Bad MEDICINE!#FullRepeal#StopObamaCare http://",,
StopKiryasJoel,Thu Mar 05 03:36:00 +0000 2015,RT @empiredecline: AUDIO: Obama Admin Is Going After Gun Dealers [VIDEO] @DailyCaller http://t.co/OEwUFlfg8x http://t.co/PEq6WBvaWS,,
PKLady22,Thu Mar 05 03:35:59 +0000 2015,"RT @CHHR01: Two new #Extortion17 videos http://t.co/I8J5i3dMVt and http://t.co/mYumY9D3Qx please watch, #PRAY &amp; RT! #ccot #patriots",,
CarolineHemmo96,Thu Mar 05 03:35:58 +0000 2015,"RT @5SOS_Daily: ""i bought my fake I.D. for you... Obama"" #5soslyrics #vote5sos #kca http://t.co/r5zaTUzbi5",,
JackieKarlsen,Thu Mar 05 03:35:58 +0000 2015,RT @TEEITHIGH: Another of Obamas ambassadors attacked! Oh hell Im shocked! #weakpotus,,
dimas_prt,Thu Mar 05 03:35:56 +0000 2015,Senate fails to override Obama's veto of Keystone XL approval - The Union Leader http://t.co/8tJJYMAjLk,,
RyanSB_,Thu Mar 05 03:35:55 +0000 2015,Senate fails to override Obama's veto of Keystone XL approval - The Union Leader http://t.co/gJEvaWUgDH,,
discus74,Thu Mar 05 03:35:54 +0000 2015,RT @akawhit1: @AnnickNday @EllahieCooking @s_shokit @DawnHope77 @lizfebruary9 @AnitaLea1  Obama will fail. God is in control. http://t.co/z,,
MegHedges,Thu Mar 05 03:35:54 +0000 2015,RT @TrucksHorsesDog: #EpicFail Obama Administration negotiating away our safety #StopIran #IStandWithIsrael #NetanyahuSpeech http://t.co/R,,
Marilynn555,Thu Mar 05 03:35:54 +0000 2015,"RT @MittRomney: President Obama may ignore @netanyahu, but he cannot ignore the truth he spoke. A flimsy Iran deal amounts to presidential ",,
irpanhh,Thu Mar 05 03:35:54 +0000 2015,Senate fails to override Obama's veto of Keystone XL approval - The Union Leader: USA TODAYSenate fails to ove... http://t.co/CqgLNSPBfa,,
KingsKnight1,Thu Mar 05 03:35:53 +0000 2015,RT @RepRichHudson: Join me to stop Obama's crusade to restrict our #2A rights! Tell @ATFHQ we oppose its misguided #ammoban #tcot #pjnet ht,,
BIG_CUCH,Thu Mar 05 03:35:52 +0000 2015,@seanhannity that was a great segment thank you for holding Obama sharpton and holder accountable #youareatruepatriot,,
TKDGIRL64,Thu Mar 05 03:35:52 +0000 2015,"RT @lrnixon32: @TKDGIRL64 health premium 3,065 Obama vowed 2500 cut 3,065 soon to go much higher if S. Court does not through it out",,
jlrowe,Thu Mar 05 03:35:52 +0000 2015,MT @ChooseToBFree: The most expensive regulation EVER. #Obama rolls out a major #EPA rule. #tcot http://t.co/v9ObumVZkM #COSProject #PJNET,,
fmashali,Thu Mar 05 03:35:52 +0000 2015,RT @nytimes: At least one Justice indicated he was in play as the #SCOTUS heard a challenge to Obama's health law http://t.co/6j1IT3LKxn,,
dimas_prt,Thu Mar 05 03:35:51 +0000 2015,Senate fails to override Obama's veto of Keystone XL approval - The Union Leader http://t.co/uecvjHZUJe,,
John_Wayne1111,Thu Mar 05 03:35:51 +0000 2015,"Chairman of the committee, that gave Obama his Nobel Peace prize, has been demoted. http://t.co/kjlleb95lP #RedNationRising #TeaParty #tcot",,
mshotspot70_kc,Thu Mar 05 03:35:51 +0000 2015,RT @andendall: Rolling Stone Names President Obama One of the Most Successful Presidents in US Historyhttp://t.co/TIf6ZcJFhr http://t.co,,
colavs19,Thu Mar 05 03:35:51 +0000 2015,RT @politsoutherner: Ted Cruz: GOP leadership planned to cave on Obamas illegal amnesty all along  The Right Scoop - http://t.co/gUsNd07k,,
chris63414391,Thu Mar 05 03:35:50 +0000 2015,RT @reFocusZone: #Fact: 75 % of Iran's centrifuges were installed during Obama's watch#NetanhayuSpeech#Israelvia @JamesRosenFNChttp:,,
Templar0821,Thu Mar 05 03:35:50 +0000 2015,I AM NOT AFRAID TO SAY IT. THERE IS NO RUSSIAN AGRESSION IN UKRAINE. NATO AND OBAMA AND GLOBALIST AGREESION ? YES! NOT RUSSIA,,
DannyCarnage,Thu Mar 05 03:35:49 +0000 2015,RT @mattromney2016: if your a 90s kid at heart yes u guessed it obama taxed u for that too,,
hattiplevin,Thu Mar 05 03:35:49 +0000 2015,"RT @_RobConrad: OBAMA QUALIFIES to be ARRESTED by Sergeant of Arms for TREASON. (aiding, abetting USA enemies) http://t.co/XON5GVjK4T http:",,
irpanhh,Thu Mar 05 03:35:48 +0000 2015,Senate fails to override Obama's veto of Keystone XL approval - The Union Leader: USA TODAYSenate fails to ove... http://t.co/VyzLzagdVb,,
davidjones720,Thu Mar 05 03:35:48 +0000 2015,OBAMA negotiation skills in action! http://t.co/KypQjiQsw0,,
Noahmischphotos,Thu Mar 05 03:35:48 +0000 2015,RT @varepall: If Obama had a son he would look like Al Sharpton.,,
beny_benson,Thu Mar 05 03:35:46 +0000 2015,@RockRaccoon I'm confident #obama has more than a few exec orders just especial for this issue. SF bb,,
AZWS,Thu Mar 05 03:35:45 +0000 2015,RT @BootStrapzOrg: BREAKING: Chuck Norris Calls on the 50 States to Make Unprecedented Move Against Obamahttp://t.co/GzX1lgPjRe http://t.c,,
MicObamaFans,Thu Mar 05 03:35:45 +0000 2015,Obama announces new education effort to 'let girls learn' http://t.co/uxwuqe0QNe,,
MarkPlackett1,Thu Mar 05 03:35:45 +0000 2015,RT @Raffi_RC: U.S. Senate fails to override Obamas veto of Keystone XL bill http://t.co/BtW0UfFukR #climate #energy #divest,,
hamnbiskits,Thu Mar 05 03:35:45 +0000 2015,Boehner Invites Man Who Hated Obama in High School to Address Congress http://t.co/Zr3K7ulZSK,,
f77a9c24c7f9451,Thu Mar 05 03:35:43 +0000 2015,"RT @JohnFromCranber: All You Need to Know About #Obama: One of His Regular White House Visitors = ""Rev"" Al Sharpton - Race Baitor/Agitator ",,
warrenbell1,Thu Mar 05 03:35:42 +0000 2015,"@proadstudio @Sam_Schulman @Kassandra_Troy @MichaelPodwill Obama's not anti war. Like so may ""anti-war"" people he doesn't care if others war",,
JuliaClassy,Thu Mar 05 03:35:42 +0000 2015,RT @OBAMA_GAMES: BREAKING: 74% of Iran's centrifuges were installed since Obama took office http://t.co/5wqZeNX2Qo #tcot #p2 http://t.co/Wr,,
AubreyLaVentana,Thu Mar 05 03:35:41 +0000 2015,@leonpui_ @LawSelfDefense @instapundit @thehill can we go for -2- Obama cabinet mbrs in contempt of Congress?,,
happyhistorian,Thu Mar 05 03:35:41 +0000 2015,@PatDollard I pray that Americans still have enough Patriotic Spirit to derail obama's plan! Unfortunately that is a question in today's AM.,,
KathyLemme,Thu Mar 05 03:35:41 +0000 2015,VICTORY: Look What Happened to the Chairman Who Oversaw Obama's Nobel Peace Prize Award - http://t.co/zsu5zVho0V via @po_st,,
13ellie13_,Thu Mar 05 03:35:40 +0000 2015,Obama's daughter or Sarika de Brujin??? The world may never know http://t.co/tBVhS15WEi,,
inesv9,Thu Mar 05 03:35:40 +0000 2015,RT @BlueNationUntd_: The Damage #Netanyahu Is Doing to #Israel  http://t.co/2VRn79zdf4 http://t.co/sE5hTOwMDM,,
ETERNALLI,Thu Mar 05 03:35:40 +0000 2015,RT @DanielPipes: I reply to questions from a Turkish newspaper at http://t.co/6ofhp6JfZO http://t.co/tv5AIPO7q9,,
colavs19,Thu Mar 05 03:35:40 +0000 2015,"RT @pal29b: Obama Regime Strategically Hid 100,000 Amnesty Approvals From Texas Judge |WZ| PRAYING 4 THIS MAN 2 BE BEHIND BARS!! http://t.",,
JamesRitch1,Thu Mar 05 03:35:39 +0000 2015,"RT @fubaglady: Police say Obama bullet ban isn't needed, AR-15 round isn't a threat http://t.co/T9SZLditGO via @DCExaminer",,
MaoRuslan,Thu Mar 05 03:35:38 +0000 2015,"wet West Point waits for Obama todays news stories from Syria,Vietnam,Egypt &amp;Ukraine challenge him",,
NCTea411,Thu Mar 05 03:35:38 +0000 2015,"RT @MarkSKrikorian: DHS approved 100,000 expanded amnesty applications before judge halted program http://t.co/3euzmX5TXm And how many afte",,
blu_tone,Thu Mar 05 03:35:38 +0000 2015,FREEDOMS Netanyahu Doubles Down Against Obama With PowerPoint On Perils Of Affordable Care Act http://t.co/IFXZnbiRLL #ACA #obama #netanyahu,,
Aaron_434,Thu Mar 05 03:35:37 +0000 2015,"RT @The_Oc_Thot: ""@Aaron_434: So apparently ""Mexicans Obama and Isis"" is the biggest threat to homeland security "" white people usually e",,
Dalesy617,Thu Mar 05 03:35:37 +0000 2015,RT @mattromney2016: if your a 90s kid at heart yes u guessed it obama taxed u for that too,,
rryanmcc,Thu Mar 05 03:35:37 +0000 2015,@NyiaTiara: is Obama really signing a law to lower the legal drinking age to 18? My nigga,,
neus2100,Thu Mar 05 03:35:36 +0000 2015,@epicbeerrider Obama's rules of engagement are so restrictive that it would only endanger our troops!,,
cos_mt_dir,Thu Mar 05 03:35:36 +0000 2015,MT @jstines3: OBAMA has never failed to SINK DOWN to meet or GO BELOW our LOWEST EXPECTATIONS! http://t.co/8nhFdU63ID #COSProject #PJNET,,
Conserv_Report,Thu Mar 05 03:35:35 +0000 2015,Obama Led Illegal Border Surge http://t.co/jK2TX3eWDn  #1A#ACA #Gruber#SCOTUS#19TDebt#ccot #tiot #hannity #ycot #tcot,,
wufandmew,Thu Mar 05 03:35:34 +0000 2015, The Reason Obama Has It Out For Netanyahu May Be More Terrifying Than You Thought Possible http://t.co/Rtlu9BUk21,,
Plaid_Cameron,Thu Mar 05 03:35:34 +0000 2015,I had a video conference with @Plaid_Obama @Plaid_FHollande @Plaid_Merkel @Plaid_Renzi @Plaid_Tusk concerning the situation in Ukraine!,,
ayofe72,Thu Mar 05 03:35:33 +0000 2015,RT @Slate: Benjamin Netanyahu can't pretend he meant no offense to Obama. He is a bully and a liar: http://t.co/VARey8Ldz0 http://t.co/SIPR,,
BonnieDanielLim,Thu Mar 05 03:35:33 +0000 2015,RT @PatDollard: OBAMA CONFERENCE CALLS EXPOSED: Prez Plans To Wipe Out U.S. With A Country Within A Country Of Illegals http://t.co/kdZaT,,
bebbas0101,Thu Mar 05 03:35:33 +0000 2015,"@HuffingtonPost This is so dangerous.  I do not trust Obama to secure a deal in America's best interest.  Get Obama out of the White House,",,
GreenpeaceMiam1,Thu Mar 05 03:35:32 +0000 2015,Senate Fails to Overturn Obamas Keystone Oil Pipeline Veto http://t.co/hjn4U3IlJz via @TakePart,,
alisacuriel,Thu Mar 05 03:35:32 +0000 2015,"RT @5SOS_Daily: ""i bought my fake I.D. for you... Obama"" #5soslyrics #vote5sos #kca http://t.co/r5zaTUzbi5",,
Jim01Hall,Thu Mar 05 03:35:31 +0000 2015,RT @GregAbbott_TX: BREAKING: Obama Admin. misled Fed. Court &amp; issued thousands of amnesty documents illegally. Time for Contempt. #tcot #tx,,
tgriddle,Thu Mar 05 03:35:31 +0000 2015,RT @TheSchwartz65: @tgriddle @Psysamurai33317 dcrap/obama reaction to Netanyahu's speech is one of being exposed as the naive fools they re,,
Mama4Obama1,Thu Mar 05 03:35:31 +0000 2015,RT @andendall: Rolling Stone Names President Obama One of the Most Successful Presidents in US Historyhttp://t.co/TIf6ZcJFhr http://t.co,,
bboringg_,Thu Mar 05 03:35:31 +0000 2015,"Another said that Obama wouldn't be president very long because, and I quote, ""what black man holds a steady job for four years""",36.06330341,-83.90564933
sgrfree51,Thu Mar 05 03:35:30 +0000 2015,RT @DavidLimbaugh: Obama seems actually to believe that because he is president everyone else should adopt (or not question) his distorted ,,
Tracyvocalmoms,Thu Mar 05 03:35:30 +0000 2015,RT @mikandynothem: I learned more about the threat of Iran from ONE @netanyahu speech than SIX years of Obama's babbling. #tcot #pjnet http,,
SamWiseMD,Thu Mar 05 03:35:29 +0000 2015,RT @AHMalcolm: How Netanyahu's Iran speech undermines Obama's deceitful deal http://t.co/J1KUDKA4EP #Israel #TCOT,,
watchingfreedom,Thu Mar 05 03:35:29 +0000 2015,RT @RetiredMoonBoot: Under @obama Muslim Brotherhood do not get TSA pat down - putting them above Americans http://t.co/6YohIljk3H #rednati,,
golfrnsavh,Thu Mar 05 03:35:29 +0000 2015,RT @DailyCaller: Nobel Peace Prize Committee OUSTS Chairman Who Crowned Obama With $1.4 Million Award  http://t.co/iQsi1le17M http://t.co/i,,
hattiplevin,Thu Mar 05 03:35:29 +0000 2015,RT @SassyPantsjj: 75 REPUBLICANS WHO ARE FOR OBAMA'S AMNESTY- REMEMBER THESE NAMES! | http://t.co/8gdnToj6wh  via @https://twitter.com/AFF,,
MarisBaz,Thu Mar 05 03:35:28 +0000 2015,RT @TheGardner1787: EXONERATED!!! Even by the race baiting Obama/Holder dynamic duo. You two clowns owe this man an apology. http://t.co/G3,,
ForgottenProf,Thu Mar 05 03:35:26 +0000 2015,RT @PaulDulchinos: http://t.co/SbbjGAtHZ3#Iran supplied IEDs to kill US forces in #OIF yet #Obama appeases our enemies,,
dthomicide,Thu Mar 05 03:35:25 +0000 2015,RT @BaxterPamela: @dthomicide @pmason03 @maddow ~I think in this day... With the unreasonable hate GOP shows for Obama... You see no proble,,
finance_agent,Thu Mar 05 03:35:25 +0000 2015,White House admits Clinton broke the rules http://t.co/HnGXh3CXEU #finance,,
belovedash,Thu Mar 05 03:35:25 +0000 2015,thanks obama,,
Ty_Writer,Thu Mar 05 03:35:24 +0000 2015,Freedom Rider: Obamas Final Insult to Trayvon Martin | Black Agenda Report http://t.co/zht6jQncgd,,
SHJ_Kamishibai,Thu Mar 05 03:35:22 +0000 2015,"@BarackObama: President Obama's progressive trade deal would mean stronger protections for workers and the environment"" #socialism",,
liladenice,Thu Mar 05 03:35:22 +0000 2015,"@princessxerika_: I'm still sick, thanks Obama@zaynmalik fix this",,
SlidinDelta,Thu Mar 05 03:35:22 +0000 2015,RT @katierzehnder: RT @WashTimes: @MonicaCrowley  says #Obama's new world order favors enemies... #MiddleEast http://t.co/QqSKa1DHzo http:/,,
JL02048628,Thu Mar 05 03:35:21 +0000 2015,"@willie_mays24 @ChuckNellis Precisely.Eric Holder &amp; Obama think the public are fools.Sadly, many are uninspired &amp; indifferent to history.",,
inesv9,Thu Mar 05 03:35:21 +0000 2015,RT @Bipartisanism: One of these presidents created #ISIS. The other one is Barack #Obama. http://t.co/zc3aoRIQBb,,
